language,subject,popularity_measure,year,month,post_type_id,country,value,date
R,Summarymachine Learning,Answers,2018,10,1,,18,2018-10-01
R,Summarymachine Learning,Answers,2018,10,1,invalid,1,2018-10-01
R,Summarymachine Learning,Answers,2018,10,1,israel,0,2018-10-01
R,Summarymachine Learning,Answers,2018,10,1,india,0,2018-10-01
R,Summarymachine Learning,Ques,2012,1,1,,2,2012-01-01
R,Summarymachine Learning,Ques,2012,2,1,,3,2012-02-01
R,Summarymachine Learning,Ques,2012,3,1,,1,2012-03-01
R,Summarymachine Learning,Ques,2012,4,1,invalid,1,2012-04-01
R,Summarymachine Learning,Ques,2012,4,1,,5,2012-04-01
R,Summarymachine Learning,Ques,2012,5,1,,5,2012-05-01
R,Summarymachine Learning,Ques,2012,6,1,,7,2012-06-01
R,Summarymachine Learning,Ques,2012,7,1,,2,2012-07-01
R,Summarymachine Learning,Ques,2012,7,1,canada,1,2012-07-01
R,Summarymachine Learning,Ques,2012,8,1,,6,2012-08-01
R,Summarymachine Learning,Ques,2012,9,1,,4,2012-09-01
R,Summarymachine Learning,Ques,2012,10,1,australia,1,2012-10-01
R,Summarymachine Learning,Ques,2012,10,1,,1,2012-10-01
R,Summarymachine Learning,Ques,2012,11,1,,3,2012-11-01
R,Summarymachine Learning,Ques,2012,12,1,india,1,2012-12-01
R,Summarymachine Learning,Ques,2012,12,1,,5,2012-12-01
R,Summarymachine Learning,Ques,2013,1,1,,2,2013-01-01
R,Summarymachine Learning,Ques,2013,1,1,thailand,1,2013-01-01
R,Summarymachine Learning,Ques,2013,2,1,,3,2013-02-01
R,Summarymachine Learning,Ques,2013,2,1,invalid,1,2013-02-01
R,Summarymachine Learning,Ques,2013,3,1,invalid,1,2013-03-01
R,Summarymachine Learning,Ques,2013,3,1,,5,2013-03-01
R,Summarymachine Learning,Ques,2013,4,1,,4,2013-04-01
R,Summarymachine Learning,Ques,2013,4,1,switzerland,1,2013-04-01
R,Summarymachine Learning,Ques,2013,4,1,israel,1,2013-04-01
R,Summarymachine Learning,Ques,2013,5,1,germany,1,2013-05-01
R,Summarymachine Learning,Ques,2013,5,1,,6,2013-05-01
R,Summarymachine Learning,Ques,2013,6,1,invalid,1,2013-06-01
R,Summarymachine Learning,Ques,2013,6,1,,11,2013-06-01
R,Summarymachine Learning,Ques,2013,6,1,canada,2,2013-06-01
R,Summarymachine Learning,Ques,2013,7,1,invalid,3,2013-07-01
R,Summarymachine Learning,Ques,2013,7,1,,6,2013-07-01
R,Summarymachine Learning,Ques,2013,7,1,nepal,1,2013-07-01
R,Summarymachine Learning,Ques,2013,8,1,,8,2013-08-01
R,Summarymachine Learning,Ques,2013,9,1,,7,2013-09-01
R,Summarymachine Learning,Ques,2013,9,1,india,1,2013-09-01
R,Summarymachine Learning,Ques,2013,9,1,australia,1,2013-09-01
R,Summarymachine Learning,Ques,2013,10,1,india,1,2013-10-01
R,Summarymachine Learning,Ques,2013,10,1,,13,2013-10-01
R,Summarymachine Learning,Ques,2013,11,1,iran,1,2013-11-01
R,Summarymachine Learning,Ques,2013,11,1,cabo verde,1,2013-11-01
R,Summarymachine Learning,Ques,2013,11,1,,5,2013-11-01
R,Summarymachine Learning,Ques,2013,11,1,united states,1,2013-11-01
R,Summarymachine Learning,Ques,2013,11,1,israel,1,2013-11-01
R,Summarymachine Learning,Ques,2013,12,1,,11,2013-12-01
R,Summarymachine Learning,Ques,2013,12,1,india,1,2013-12-01
R,Summarymachine Learning,Ques,2014,1,1,,6,2014-01-01
R,Summarymachine Learning,Ques,2014,2,1,,12,2014-02-01
R,Summarymachine Learning,Ques,2014,2,1,germany,1,2014-02-01
R,Summarymachine Learning,Ques,2014,3,1,,14,2014-03-01
R,Summarymachine Learning,Ques,2014,3,1,invalid,1,2014-03-01
R,Summarymachine Learning,Ques,2014,4,1,australia,1,2014-04-01
R,Summarymachine Learning,Ques,2014,4,1,,13,2014-04-01
R,Summarymachine Learning,Ques,2014,5,1,,12,2014-05-01
R,Summarymachine Learning,Ques,2014,5,1,invalid,2,2014-05-01
R,Summarymachine Learning,Ques,2014,5,1,canada,3,2014-05-01
R,Summarymachine Learning,Ques,2014,5,1,austria,1,2014-05-01
R,Summarymachine Learning,Ques,2014,6,1,,13,2014-06-01
R,Summarymachine Learning,Ques,2014,7,1,,9,2014-07-01
R,Summarymachine Learning,Ques,2014,7,1,united kingdom,1,2014-07-01
R,Summarymachine Learning,Ques,2014,8,1,invalid,1,2014-08-01
R,Summarymachine Learning,Ques,2014,8,1,,4,2014-08-01
R,Summarymachine Learning,Ques,2014,8,1,argentina,1,2014-08-01
R,Summarymachine Learning,Ques,2014,9,1,invalid,1,2014-09-01
R,Summarymachine Learning,Ques,2014,9,1,,9,2014-09-01
R,Summarymachine Learning,Ques,2014,10,1,italy,1,2014-10-01
R,Summarymachine Learning,Ques,2014,10,1,russia,1,2014-10-01
R,Summarymachine Learning,Ques,2014,10,1,,11,2014-10-01
R,Summarymachine Learning,Ques,2014,11,1,india,1,2014-11-01
R,Summarymachine Learning,Ques,2014,11,1,invalid,1,2014-11-01
R,Summarymachine Learning,Ques,2014,11,1,canada,1,2014-11-01
R,Summarymachine Learning,Ques,2014,11,1,,9,2014-11-01
R,Summarymachine Learning,Ques,2014,12,1,united states,2,2014-12-01
R,Summarymachine Learning,Ques,2014,12,1,,10,2014-12-01
R,Summarymachine Learning,Ques,2015,1,1,germany,1,2015-01-01
R,Summarymachine Learning,Ques,2015,1,1,,7,2015-01-01
R,Summarymachine Learning,Ques,2015,2,1,invalid,2,2015-02-01
R,Summarymachine Learning,Ques,2015,2,1,canada,1,2015-02-01
R,Summarymachine Learning,Ques,2015,2,1,,5,2015-02-01
R,Summarymachine Learning,Ques,2015,3,1,invalid,1,2015-03-01
R,Summarymachine Learning,Ques,2015,3,1,india,1,2015-03-01
R,Summarymachine Learning,Ques,2015,3,1,,10,2015-03-01
R,Summarymachine Learning,Ques,2015,4,1,germany,3,2015-04-01
R,Summarymachine Learning,Ques,2015,4,1,invalid,1,2015-04-01
R,Summarymachine Learning,Ques,2015,4,1,united kingdom,1,2015-04-01
R,Summarymachine Learning,Ques,2015,4,1,,17,2015-04-01
R,Summarymachine Learning,Ques,2015,5,1,,17,2015-05-01
R,Summarymachine Learning,Ques,2015,5,1,invalid,1,2015-05-01
R,Summarymachine Learning,Ques,2015,5,1,india,1,2015-05-01
R,Summarymachine Learning,Ques,2015,6,1,,15,2015-06-01
R,Summarymachine Learning,Ques,2015,7,1,,18,2015-07-01
R,Summarymachine Learning,Ques,2015,7,1,croatia,1,2015-07-01
R,Summarymachine Learning,Ques,2015,7,1,france,1,2015-07-01
R,Summarymachine Learning,Ques,2015,8,1,canada,1,2015-08-01
R,Summarymachine Learning,Ques,2015,8,1,invalid,4,2015-08-01
R,Summarymachine Learning,Ques,2015,8,1,,12,2015-08-01
R,Summarymachine Learning,Ques,2015,8,1,france,1,2015-08-01
R,Summarymachine Learning,Ques,2015,9,1,,14,2015-09-01
R,Summarymachine Learning,Ques,2015,9,1,invalid,1,2015-09-01
R,Summarymachine Learning,Ques,2015,10,1,tunisia,1,2015-10-01
R,Summarymachine Learning,Ques,2015,10,1,,24,2015-10-01
R,Summarymachine Learning,Ques,2015,10,1,kenya,1,2015-10-01
R,Summarymachine Learning,Ques,2015,10,1,invalid,1,2015-10-01
R,Summarymachine Learning,Ques,2015,11,1,australia,1,2015-11-01
R,Summarymachine Learning,Ques,2015,11,1,,22,2015-11-01
R,Summarymachine Learning,Ques,2015,11,1,denmark,1,2015-11-01
R,Summarymachine Learning,Ques,2015,11,1,united states,1,2015-11-01
R,Summarymachine Learning,Ques,2015,12,1,united kingdom,1,2015-12-01
R,Summarymachine Learning,Ques,2015,12,1,,18,2015-12-01
R,Summarymachine Learning,Ques,2015,12,1,united states,2,2015-12-01
R,Summarymachine Learning,Ques,2015,12,1,invalid,1,2015-12-01
R,Summarymachine Learning,Ques,2015,12,1,pakistan,2,2015-12-01
R,Summarymachine Learning,Ques,2015,12,1,india,2,2015-12-01
R,Summarymachine Learning,Ques,2016,1,1,india,2,2016-01-01
R,Summarymachine Learning,Ques,2016,1,1,,37,2016-01-01
R,Summarymachine Learning,Ques,2016,1,1,romania,1,2016-01-01
R,Summarymachine Learning,Ques,2016,1,1,new zealand,1,2016-01-01
R,Summarymachine Learning,Ques,2016,2,1,canada,1,2016-02-01
R,Summarymachine Learning,Ques,2016,2,1,invalid,1,2016-02-01
R,Summarymachine Learning,Ques,2016,2,1,india,1,2016-02-01
R,Summarymachine Learning,Ques,2016,2,1,finland,1,2016-02-01
R,Summarymachine Learning,Ques,2016,2,1,,22,2016-02-01
R,Summarymachine Learning,Ques,2016,3,1,invalid,1,2016-03-01
R,Summarymachine Learning,Ques,2016,3,1,poland,1,2016-03-01
R,Summarymachine Learning,Ques,2016,3,1,,42,2016-03-01
R,Summarymachine Learning,Ques,2016,4,1,india,1,2016-04-01
R,Summarymachine Learning,Ques,2016,4,1,taiwan,1,2016-04-01
R,Summarymachine Learning,Ques,2016,4,1,invalid,1,2016-04-01
R,Summarymachine Learning,Ques,2016,4,1,,31,2016-04-01
R,Summarymachine Learning,Ques,2016,5,1,india,1,2016-05-01
R,Summarymachine Learning,Ques,2016,5,1,ukraine,1,2016-05-01
R,Summarymachine Learning,Ques,2016,5,1,invalid,2,2016-05-01
R,Summarymachine Learning,Ques,2016,5,1,,31,2016-05-01
R,Summarymachine Learning,Ques,2016,6,1,canada,3,2016-06-01
R,Summarymachine Learning,Ques,2016,6,1,,18,2016-06-01
R,Summarymachine Learning,Ques,2016,6,1,germany,1,2016-06-01
R,Summarymachine Learning,Ques,2016,6,1,invalid,2,2016-06-01
R,Summarymachine Learning,Ques,2016,7,1,,32,2016-07-01
R,Summarymachine Learning,Ques,2016,7,1,united states,1,2016-07-01
R,Summarymachine Learning,Ques,2016,7,1,india,2,2016-07-01
R,Summarymachine Learning,Ques,2016,8,1,india,1,2016-08-01
R,Summarymachine Learning,Ques,2016,8,1,,29,2016-08-01
R,Summarymachine Learning,Ques,2016,9,1,germany,1,2016-09-01
R,Summarymachine Learning,Ques,2016,9,1,invalid,1,2016-09-01
R,Summarymachine Learning,Ques,2016,9,1,brazil,1,2016-09-01
R,Summarymachine Learning,Ques,2016,9,1,romania,1,2016-09-01
R,Summarymachine Learning,Ques,2016,9,1,,29,2016-09-01
R,Summarymachine Learning,Ques,2016,9,1,india,1,2016-09-01
R,Summarymachine Learning,Ques,2016,10,1,invalid,1,2016-10-01
R,Summarymachine Learning,Ques,2016,10,1,argentina,1,2016-10-01
R,Summarymachine Learning,Ques,2016,10,1,belgium,1,2016-10-01
R,Summarymachine Learning,Ques,2016,10,1,austria,1,2016-10-01
R,Summarymachine Learning,Ques,2016,10,1,,37,2016-10-01
R,Summarymachine Learning,Ques,2016,10,1,brazil,3,2016-10-01
R,Summarymachine Learning,Ques,2016,11,1,united kingdom,1,2016-11-01
R,Summarymachine Learning,Ques,2016,11,1,,38,2016-11-01
R,Summarymachine Learning,Ques,2016,11,1,pakistan,1,2016-11-01
R,Summarymachine Learning,Ques,2016,11,1,invalid,2,2016-11-01
R,Summarymachine Learning,Ques,2016,12,1,turkey,1,2016-12-01
R,Summarymachine Learning,Ques,2016,12,1,china,1,2016-12-01
R,Summarymachine Learning,Ques,2016,12,1,invalid,3,2016-12-01
R,Summarymachine Learning,Ques,2016,12,1,,27,2016-12-01
R,Summarymachine Learning,Ques,2016,12,1,france,1,2016-12-01
R,Summarymachine Learning,Ques,2017,1,1,invalid,4,2017-01-01
R,Summarymachine Learning,Ques,2017,1,1,belgium,1,2017-01-01
R,Summarymachine Learning,Ques,2017,1,1,,23,2017-01-01
R,Summarymachine Learning,Ques,2017,1,1,turkey,1,2017-01-01
R,Summarymachine Learning,Ques,2017,2,1,invalid,1,2017-02-01
R,Summarymachine Learning,Ques,2017,2,1,,23,2017-02-01
R,Summarymachine Learning,Ques,2017,3,1,invalid,2,2017-03-01
R,Summarymachine Learning,Ques,2017,3,1,india,1,2017-03-01
R,Summarymachine Learning,Ques,2017,3,1,,37,2017-03-01
R,Summarymachine Learning,Ques,2017,4,1,argentina,1,2017-04-01
R,Summarymachine Learning,Ques,2017,4,1,invalid,3,2017-04-01
R,Summarymachine Learning,Ques,2017,4,1,,35,2017-04-01
R,Summarymachine Learning,Ques,2017,4,1,germany,1,2017-04-01
R,Summarymachine Learning,Ques,2017,4,1,singapore,1,2017-04-01
R,Summarymachine Learning,Ques,2017,5,1,invalid,2,2017-05-01
R,Summarymachine Learning,Ques,2017,5,1,,27,2017-05-01
R,Summarymachine Learning,Ques,2017,6,1,,19,2017-06-01
R,Summarymachine Learning,Ques,2017,6,1,united states,1,2017-06-01
R,Summarymachine Learning,Ques,2017,6,1,france,1,2017-06-01
R,Summarymachine Learning,Ques,2017,6,1,argentina,1,2017-06-01
R,Summarymachine Learning,Ques,2017,7,1,argentina,1,2017-07-01
R,Summarymachine Learning,Ques,2017,7,1,india,1,2017-07-01
R,Summarymachine Learning,Ques,2017,7,1,sri lanka,1,2017-07-01
R,Summarymachine Learning,Ques,2017,7,1,,40,2017-07-01
R,Summarymachine Learning,Ques,2017,7,1,united states,1,2017-07-01
R,Summarymachine Learning,Ques,2017,7,1,invalid,2,2017-07-01
R,Summarymachine Learning,Ques,2017,8,1,,24,2017-08-01
R,Summarymachine Learning,Ques,2017,8,1,united states,1,2017-08-01
R,Summarymachine Learning,Ques,2017,8,1,india,1,2017-08-01
R,Summarymachine Learning,Ques,2017,9,1,russia,1,2017-09-01
R,Summarymachine Learning,Ques,2017,9,1,india,1,2017-09-01
R,Summarymachine Learning,Ques,2017,9,1,invalid,1,2017-09-01
R,Summarymachine Learning,Ques,2017,9,1,,22,2017-09-01
R,Summarymachine Learning,Ques,2017,9,1,sri lanka,1,2017-09-01
R,Summarymachine Learning,Ques,2017,10,1,brazil,1,2017-10-01
R,Summarymachine Learning,Ques,2017,10,1,,28,2017-10-01
R,Summarymachine Learning,Ques,2017,10,1,canada,1,2017-10-01
R,Summarymachine Learning,Ques,2017,11,1,turkey,1,2017-11-01
R,Summarymachine Learning,Ques,2017,11,1,germany,1,2017-11-01
R,Summarymachine Learning,Ques,2017,11,1,invalid,1,2017-11-01
R,Summarymachine Learning,Ques,2017,11,1,,30,2017-11-01
R,Summarymachine Learning,Ques,2017,11,1,united kingdom,1,2017-11-01
R,Summarymachine Learning,Ques,2017,12,1,,28,2017-12-01
R,Summarymachine Learning,Ques,2017,12,1,india,2,2017-12-01
R,Summarymachine Learning,Ques,2018,1,1,united kingdom,1,2018-01-01
R,Summarymachine Learning,Ques,2018,1,1,invalid,1,2018-01-01
R,Summarymachine Learning,Ques,2018,1,1,germany,1,2018-01-01
R,Summarymachine Learning,Ques,2018,1,1,,30,2018-01-01
R,Summarymachine Learning,Ques,2018,1,1,india,1,2018-01-01
R,Summarymachine Learning,Ques,2018,2,1,,41,2018-02-01
R,Summarymachine Learning,Ques,2018,2,1,invalid,4,2018-02-01
R,Summarymachine Learning,Ques,2018,3,1,united states,1,2018-03-01
R,Summarymachine Learning,Ques,2018,3,1,invalid,2,2018-03-01
R,Summarymachine Learning,Ques,2018,3,1,russia,1,2018-03-01
R,Summarymachine Learning,Ques,2018,3,1,spain,1,2018-03-01
R,Summarymachine Learning,Ques,2018,3,1,india,1,2018-03-01
R,Summarymachine Learning,Ques,2018,3,1,,44,2018-03-01
R,Summarymachine Learning,Ques,2018,4,1,india,2,2018-04-01
R,Summarymachine Learning,Ques,2018,4,1,invalid,4,2018-04-01
R,Summarymachine Learning,Ques,2018,4,1,,34,2018-04-01
R,Summarymachine Learning,Ques,2018,4,1,germany,1,2018-04-01
R,Summarymachine Learning,Ques,2018,5,1,india,1,2018-05-01
R,Summarymachine Learning,Ques,2018,5,1,invalid,2,2018-05-01
R,Summarymachine Learning,Ques,2018,5,1,,37,2018-05-01
R,Summarymachine Learning,Ques,2018,5,1,united states,1,2018-05-01
R,Summarymachine Learning,Ques,2018,6,1,united states,1,2018-06-01
R,Summarymachine Learning,Ques,2018,6,1,,30,2018-06-01
R,Summarymachine Learning,Ques,2018,6,1,india,1,2018-06-01
R,Summarymachine Learning,Ques,2018,6,1,invalid,2,2018-06-01
R,Summarymachine Learning,Ques,2018,7,1,united arab emirates,1,2018-07-01
R,Summarymachine Learning,Ques,2018,7,1,,32,2018-07-01
R,Summarymachine Learning,Ques,2018,8,1,india,1,2018-08-01
R,Summarymachine Learning,Ques,2018,8,1,south africa,1,2018-08-01
R,Summarymachine Learning,Ques,2018,8,1,sri lanka,1,2018-08-01
R,Summarymachine Learning,Ques,2018,8,1,,21,2018-08-01
R,Summarymachine Learning,Ques,2018,8,1,invalid,2,2018-08-01
R,Summarymachine Learning,Ques,2018,9,1,,21,2018-09-01
R,Summarymachine Learning,Ques,2018,9,1,invalid,4,2018-09-01
R,Summarymachine Learning,Ques,2018,10,1,invalid,2,2018-10-01
R,Summarymachine Learning,Ques,2018,10,1,,25,2018-10-01
R,Summarymachine Learning,Ques,2018,10,1,united states,1,2018-10-01
R,Summarymachine Learning,Ques,2018,10,1,israel,1,2018-10-01
R,Summarymachine Learning,Ques,2018,10,1,india,1,2018-10-01
R,Summarymachine Learning,Score,2012,1,1,,11,2012-01-01
R,Summarymachine Learning,Score,2012,2,1,,20,2012-02-01
R,Summarymachine Learning,Score,2012,3,1,,1,2012-03-01
R,Summarymachine Learning,Score,2012,4,1,invalid,0,2012-04-01
R,Summarymachine Learning,Score,2012,4,1,,22,2012-04-01
R,Summarymachine Learning,Score,2012,5,1,,21,2012-05-01
R,Summarymachine Learning,Score,2012,6,1,,63,2012-06-01
R,Summarymachine Learning,Score,2012,7,1,canada,12,2012-07-01
R,Summarymachine Learning,Score,2012,7,1,,1,2012-07-01
R,Summarymachine Learning,Score,2012,8,1,,19,2012-08-01
R,Summarymachine Learning,Score,2012,9,1,,8,2012-09-01
R,Summarymachine Learning,Score,2012,10,1,australia,3,2012-10-01
R,Summarymachine Learning,Score,2012,10,1,,6,2012-10-01
R,Summarymachine Learning,Score,2012,11,1,,11,2012-11-01
R,Summarymachine Learning,Score,2012,12,1,india,-1,2012-12-01
R,Summarymachine Learning,Score,2012,12,1,,52,2012-12-01
R,Summarymachine Learning,Score,2013,1,1,,5,2013-01-01
R,Summarymachine Learning,Score,2013,1,1,thailand,0,2013-01-01
R,Summarymachine Learning,Score,2013,2,1,invalid,13,2013-02-01
R,Summarymachine Learning,Score,2013,2,1,,5,2013-02-01
R,Summarymachine Learning,Score,2013,3,1,,24,2013-03-01
R,Summarymachine Learning,Score,2013,3,1,invalid,0,2013-03-01
R,Summarymachine Learning,Score,2013,4,1,israel,0,2013-04-01
R,Summarymachine Learning,Score,2013,4,1,switzerland,4,2013-04-01
R,Summarymachine Learning,Score,2013,4,1,,7,2013-04-01
R,Summarymachine Learning,Score,2013,5,1,germany,4,2013-05-01
R,Summarymachine Learning,Score,2013,5,1,,20,2013-05-01
R,Summarymachine Learning,Score,2013,6,1,invalid,0,2013-06-01
R,Summarymachine Learning,Score,2013,6,1,,116,2013-06-01
R,Summarymachine Learning,Score,2013,6,1,canada,7,2013-06-01
R,Summarymachine Learning,Score,2013,7,1,,30,2013-07-01
R,Summarymachine Learning,Score,2013,7,1,nepal,3,2013-07-01
R,Summarymachine Learning,Score,2013,7,1,invalid,11,2013-07-01
R,Summarymachine Learning,Score,2013,8,1,,11,2013-08-01
R,Summarymachine Learning,Score,2013,9,1,,22,2013-09-01
R,Summarymachine Learning,Score,2013,9,1,india,0,2013-09-01
R,Summarymachine Learning,Score,2013,9,1,australia,2,2013-09-01
R,Summarymachine Learning,Score,2013,10,1,,35,2013-10-01
R,Summarymachine Learning,Score,2013,10,1,india,1,2013-10-01
R,Summarymachine Learning,Score,2013,11,1,iran,-1,2013-11-01
R,Summarymachine Learning,Score,2013,11,1,israel,2,2013-11-01
R,Summarymachine Learning,Score,2013,11,1,united states,-2,2013-11-01
R,Summarymachine Learning,Score,2013,11,1,cabo verde,0,2013-11-01
R,Summarymachine Learning,Score,2013,11,1,,19,2013-11-01
R,Summarymachine Learning,Score,2013,12,1,india,5,2013-12-01
R,Summarymachine Learning,Score,2013,12,1,,19,2013-12-01
R,Summarymachine Learning,Score,2014,1,1,,9,2014-01-01
R,Summarymachine Learning,Score,2014,2,1,,22,2014-02-01
R,Summarymachine Learning,Score,2014,2,1,germany,4,2014-02-01
R,Summarymachine Learning,Score,2014,3,1,invalid,0,2014-03-01
R,Summarymachine Learning,Score,2014,3,1,,45,2014-03-01
R,Summarymachine Learning,Score,2014,4,1,australia,0,2014-04-01
R,Summarymachine Learning,Score,2014,4,1,,29,2014-04-01
R,Summarymachine Learning,Score,2014,5,1,invalid,1,2014-05-01
R,Summarymachine Learning,Score,2014,5,1,canada,10,2014-05-01
R,Summarymachine Learning,Score,2014,5,1,austria,0,2014-05-01
R,Summarymachine Learning,Score,2014,5,1,,11,2014-05-01
R,Summarymachine Learning,Score,2014,6,1,,16,2014-06-01
R,Summarymachine Learning,Score,2014,7,1,united kingdom,0,2014-07-01
R,Summarymachine Learning,Score,2014,7,1,,32,2014-07-01
R,Summarymachine Learning,Score,2014,8,1,,4,2014-08-01
R,Summarymachine Learning,Score,2014,8,1,invalid,2,2014-08-01
R,Summarymachine Learning,Score,2014,8,1,argentina,2,2014-08-01
R,Summarymachine Learning,Score,2014,9,1,,25,2014-09-01
R,Summarymachine Learning,Score,2014,9,1,invalid,1,2014-09-01
R,Summarymachine Learning,Score,2014,10,1,russia,1,2014-10-01
R,Summarymachine Learning,Score,2014,10,1,italy,3,2014-10-01
R,Summarymachine Learning,Score,2014,10,1,,36,2014-10-01
R,Summarymachine Learning,Score,2014,11,1,india,0,2014-11-01
R,Summarymachine Learning,Score,2014,11,1,invalid,2,2014-11-01
R,Summarymachine Learning,Score,2014,11,1,canada,0,2014-11-01
R,Summarymachine Learning,Score,2014,11,1,,20,2014-11-01
R,Summarymachine Learning,Score,2014,12,1,,40,2014-12-01
R,Summarymachine Learning,Score,2014,12,1,united states,4,2014-12-01
R,Summarymachine Learning,Score,2015,1,1,germany,0,2015-01-01
R,Summarymachine Learning,Score,2015,1,1,,11,2015-01-01
R,Summarymachine Learning,Score,2015,2,1,canada,1,2015-02-01
R,Summarymachine Learning,Score,2015,2,1,invalid,1,2015-02-01
R,Summarymachine Learning,Score,2015,2,1,,8,2015-02-01
R,Summarymachine Learning,Score,2015,3,1,india,0,2015-03-01
R,Summarymachine Learning,Score,2015,3,1,invalid,3,2015-03-01
R,Summarymachine Learning,Score,2015,3,1,,9,2015-03-01
R,Summarymachine Learning,Score,2015,4,1,united kingdom,6,2015-04-01
R,Summarymachine Learning,Score,2015,4,1,invalid,0,2015-04-01
R,Summarymachine Learning,Score,2015,4,1,,60,2015-04-01
R,Summarymachine Learning,Score,2015,4,1,germany,23,2015-04-01
R,Summarymachine Learning,Score,2015,5,1,india,0,2015-05-01
R,Summarymachine Learning,Score,2015,5,1,,32,2015-05-01
R,Summarymachine Learning,Score,2015,5,1,invalid,1,2015-05-01
R,Summarymachine Learning,Score,2015,6,1,,13,2015-06-01
R,Summarymachine Learning,Score,2015,7,1,croatia,1,2015-07-01
R,Summarymachine Learning,Score,2015,7,1,france,4,2015-07-01
R,Summarymachine Learning,Score,2015,7,1,,11,2015-07-01
R,Summarymachine Learning,Score,2015,8,1,canada,0,2015-08-01
R,Summarymachine Learning,Score,2015,8,1,,16,2015-08-01
R,Summarymachine Learning,Score,2015,8,1,invalid,2,2015-08-01
R,Summarymachine Learning,Score,2015,8,1,france,0,2015-08-01
R,Summarymachine Learning,Score,2015,9,1,,16,2015-09-01
R,Summarymachine Learning,Score,2015,9,1,invalid,2,2015-09-01
R,Summarymachine Learning,Score,2015,10,1,kenya,1,2015-10-01
R,Summarymachine Learning,Score,2015,10,1,invalid,-1,2015-10-01
R,Summarymachine Learning,Score,2015,10,1,tunisia,0,2015-10-01
R,Summarymachine Learning,Score,2015,10,1,,39,2015-10-01
R,Summarymachine Learning,Score,2015,11,1,denmark,9,2015-11-01
R,Summarymachine Learning,Score,2015,11,1,,29,2015-11-01
R,Summarymachine Learning,Score,2015,11,1,united states,0,2015-11-01
R,Summarymachine Learning,Score,2015,11,1,australia,1,2015-11-01
R,Summarymachine Learning,Score,2015,12,1,pakistan,4,2015-12-01
R,Summarymachine Learning,Score,2015,12,1,united kingdom,0,2015-12-01
R,Summarymachine Learning,Score,2015,12,1,,28,2015-12-01
R,Summarymachine Learning,Score,2015,12,1,india,0,2015-12-01
R,Summarymachine Learning,Score,2015,12,1,united states,13,2015-12-01
R,Summarymachine Learning,Score,2015,12,1,invalid,2,2015-12-01
R,Summarymachine Learning,Score,2016,1,1,india,0,2016-01-01
R,Summarymachine Learning,Score,2016,1,1,,57,2016-01-01
R,Summarymachine Learning,Score,2016,1,1,new zealand,0,2016-01-01
R,Summarymachine Learning,Score,2016,1,1,romania,5,2016-01-01
R,Summarymachine Learning,Score,2016,2,1,invalid,2,2016-02-01
R,Summarymachine Learning,Score,2016,2,1,finland,1,2016-02-01
R,Summarymachine Learning,Score,2016,2,1,canada,1,2016-02-01
R,Summarymachine Learning,Score,2016,2,1,india,1,2016-02-01
R,Summarymachine Learning,Score,2016,2,1,,18,2016-02-01
R,Summarymachine Learning,Score,2016,3,1,poland,1,2016-03-01
R,Summarymachine Learning,Score,2016,3,1,invalid,0,2016-03-01
R,Summarymachine Learning,Score,2016,3,1,,21,2016-03-01
R,Summarymachine Learning,Score,2016,4,1,invalid,0,2016-04-01
R,Summarymachine Learning,Score,2016,4,1,india,2,2016-04-01
R,Summarymachine Learning,Score,2016,4,1,,31,2016-04-01
R,Summarymachine Learning,Score,2016,4,1,taiwan,0,2016-04-01
R,Summarymachine Learning,Score,2016,5,1,,39,2016-05-01
R,Summarymachine Learning,Score,2016,5,1,invalid,9,2016-05-01
R,Summarymachine Learning,Score,2016,5,1,ukraine,0,2016-05-01
R,Summarymachine Learning,Score,2016,5,1,india,0,2016-05-01
R,Summarymachine Learning,Score,2016,6,1,,18,2016-06-01
R,Summarymachine Learning,Score,2016,6,1,invalid,1,2016-06-01
R,Summarymachine Learning,Score,2016,6,1,canada,1,2016-06-01
R,Summarymachine Learning,Score,2016,6,1,germany,0,2016-06-01
R,Summarymachine Learning,Score,2016,7,1,united states,0,2016-07-01
R,Summarymachine Learning,Score,2016,7,1,,35,2016-07-01
R,Summarymachine Learning,Score,2016,7,1,india,2,2016-07-01
R,Summarymachine Learning,Score,2016,8,1,,22,2016-08-01
R,Summarymachine Learning,Score,2016,8,1,india,1,2016-08-01
R,Summarymachine Learning,Score,2016,9,1,invalid,4,2016-09-01
R,Summarymachine Learning,Score,2016,9,1,,35,2016-09-01
R,Summarymachine Learning,Score,2016,9,1,brazil,1,2016-09-01
R,Summarymachine Learning,Score,2016,9,1,india,4,2016-09-01
R,Summarymachine Learning,Score,2016,9,1,romania,10,2016-09-01
R,Summarymachine Learning,Score,2016,9,1,germany,2,2016-09-01
R,Summarymachine Learning,Score,2016,10,1,invalid,0,2016-10-01
R,Summarymachine Learning,Score,2016,10,1,belgium,1,2016-10-01
R,Summarymachine Learning,Score,2016,10,1,argentina,3,2016-10-01
R,Summarymachine Learning,Score,2016,10,1,austria,0,2016-10-01
R,Summarymachine Learning,Score,2016,10,1,,34,2016-10-01
R,Summarymachine Learning,Score,2016,10,1,brazil,1,2016-10-01
R,Summarymachine Learning,Score,2016,11,1,pakistan,3,2016-11-01
R,Summarymachine Learning,Score,2016,11,1,united kingdom,1,2016-11-01
R,Summarymachine Learning,Score,2016,11,1,invalid,10,2016-11-01
R,Summarymachine Learning,Score,2016,11,1,,31,2016-11-01
